variable,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,slope,r_squared
output_dim,0.0887445887445887,0.081967213114754,0.0811965811965812,0.1482965931863727,0.0958333333333333,0.1434034416826003,0.1038461538461538,0.1181102362204724,0.139917695473251,0.1204819277108433,0.1373737373737373,0.1475728155339805,0.1996161228406909,0.1633858267716535,0.150197628458498,0.2228571428571428,0.2003816793893129,0.2270168855534709,0.1943396226415094,0.2155009451795841,0.2192307692307692,0.007084585410966125,0.8096534330403952
img_size,0.0909090909090909,0.0860655737704918,0.094017094017094,0.0721442885771543,0.1145833333333333,0.1147227533460803,0.1403846153846153,0.1574803149606299,0.1646090534979424,0.1385542168674698,0.1898989898989899,0.1805825242718446,0.2111324376199616,0.1653543307086614,0.233201581027668,0.1847619047619047,0.2290076335877862,0.198874296435272,0.2226415094339622,0.1909262759924385,0.1903846153846153,0.007040666866448173,0.7742088823812157
drop_rate,0.0476190476190476,0.0327868852459016,0.0363247863247863,0.0240480961923847,0.0354166666666666,0.0630975143403441,0.0615384615384615,0.1003937007874015,0.0987654320987654,0.0783132530120482,0.1454545454545454,0.1184466019417475,0.1554702495201535,0.1102362204724409,0.1581027667984189,0.1295238095238095,0.1622137404580152,0.148217636022514,0.160377358490566,0.1361058601134215,0.1442307692307692,0.00703874938778556,0.8048028412105844
hidden_states,0.0173160173160173,0.0348360655737704,0.032051282051282,0.0881763527054108,0.0458333333333333,0.0611854684512428,0.0903846153846153,0.0374015748031496,0.0534979423868312,0.0662650602409638,0.0646464646464646,0.0912621359223301,0.0748560460652591,0.1259842519685039,0.0830039525691699,0.1352380952380952,0.148854961832061,0.1726078799249531,0.1339622641509434,0.2003780718336484,0.1365384615384615,0.006987977420904628,0.7525547626678001
model_type,0.0432900432900432,0.0512295081967213,0.0384615384615384,0.0981963927855711,0.0458333333333333,0.0707456978967495,0.0769230769230769,0.0866141732283464,0.0658436213991769,0.0803212851405622,0.0707070707070707,0.1048543689320388,0.1017274472168906,0.0944881889763779,0.116600790513834,0.1447619047619047,0.1221374045801526,0.1782363977485928,0.1547169811320754,0.1871455576559546,0.1942307692307692,0.006921447246086398,0.8256335272074342
save_path,0.1883116883116883,0.2254098360655737,0.2072649572649572,0.1943887775551102,0.225,0.24282982791587,0.2057692307692307,0.2559055118110236,0.2469135802469135,0.2389558232931727,0.2585858585858586,0.2563106796116505,0.2975047984644913,0.2933070866141732,0.300395256916996,0.3161904761904762,0.3225190839694656,0.2889305816135084,0.3,0.2892249527410208,0.3423076923076923,0.006596276528924886,0.842928855934777
train_dataset,0.1428571428571428,0.1557377049180328,0.1923076923076923,0.2264529058116232,0.2145833333333333,0.1912045889101338,0.2576923076923076,0.2381889763779527,0.2119341563786008,0.2650602409638554,0.2525252525252525,0.3009708737864077,0.2571976967370441,0.2480314960629921,0.2865612648221344,0.2761904761904762,0.2690839694656488,0.3095684803001876,0.2528301886792453,0.3175803402646502,0.2826923076923077,0.006421167159965,0.7120102542846277
batch_idx,0.1558441558441558,0.1557377049180328,0.1303418803418803,0.1923847695390781,0.2125,0.2045889101338432,0.198076923076923,0.25,0.242798353909465,0.1967871485943775,0.2727272727272727,0.2718446601941747,0.2744721689059501,0.2519685039370078,0.2608695652173913,0.2666666666666666,0.2652671755725191,0.24953095684803,0.2490566037735849,0.275992438563327,0.2865384615384615,0.006183701060301171,0.708144885351274
num_samples,0.1017316017316017,0.1352459016393442,0.1217948717948717,0.1482965931863727,0.1604166666666666,0.1491395793499044,0.1423076923076923,0.1909448818897637,0.1646090534979424,0.1646586345381526,0.1616161616161616,0.2213592233009708,0.2149712092130518,0.187007874015748,0.2035573122529644,0.2228571428571428,0.2080152671755725,0.2176360225140713,0.2113207547169811,0.2495274102079395,0.25,0.006178691435602354,0.8546781384078568
num_layers,0.1168831168831168,0.1721311475409836,0.1431623931623931,0.1903807615230461,0.1791666666666666,0.2065009560229445,0.1865384615384615,0.1830708661417323,0.2016460905349794,0.2208835341365461,0.2303030303030303,0.2466019417475728,0.2840690978886756,0.2224409448818897,0.217391304347826,0.2838095238095238,0.2309160305343511,0.2645403377110694,0.2528301886792453,0.2703213610586011,0.2442307692307692,0.006081523239612228,0.7222211927793408
start_time,0.2467532467532467,0.2028688524590164,0.2243589743589743,0.2344689378757515,0.25625,0.2523900573613766,0.2442307692307692,0.2874015748031496,0.2469135802469135,0.3012048192771084,0.2585858585858586,0.2776699029126213,0.3301343570057581,0.2519685039370078,0.3102766798418972,0.3161904761904762,0.3225190839694656,0.3170731707317073,0.3113207547169811,0.3345935727788279,0.3653846153846153,0.006056061957154954,0.7664675779732463
ckpt_path,0.0411255411255411,0.0389344262295082,0.0277777777777777,0.0460921843687374,0.0395833333333333,0.0573613766730401,0.0615384615384615,0.0629921259842519,0.0720164609053498,0.0763052208835341,0.0868686868686868,0.0990291262135922,0.1247600767754318,0.09251968503937,0.1027667984189723,0.1161904761904761,0.1202290076335877,0.123827392120075,0.1509433962264151,0.1587901701323251,0.1288461538461538,0.006032605103021127,0.9205221931389609
output_dir,0.1385281385281385,0.1577868852459016,0.1688034188034188,0.1943887775551102,0.1645833333333333,0.2007648183556405,0.2173076923076923,0.2204724409448819,0.2242798353909465,0.2289156626506024,0.2181818181818181,0.2388349514563106,0.255278310940499,0.2283464566929134,0.274703557312253,0.2495238095238095,0.2652671755725191,0.2570356472795497,0.2283018867924528,0.2589792060491493,0.2961538461538461,0.005940939677808787,0.8120737999661973
n_heads,0.0064935064935064,0.0225409836065573,0.017094017094017,0.034068136272545,0.03125,0.022944550669216,0.0192307692307692,0.0275590551181102,0.0308641975308641,0.0321285140562249,0.0505050505050505,0.0660194174757281,0.0690978886756238,0.0669291338582677,0.0652173913043478,0.12,0.099236641221374,0.1257035647279549,0.0981132075471698,0.1153119092627599,0.1173076923076923,0.005893888072813959,0.8675286358054337
data_path,0.1363636363636363,0.1475409836065573,0.1431623931623931,0.1763527054108216,0.1520833333333333,0.1797323135755258,0.1884615384615384,0.202755905511811,0.1831275720164609,0.1686746987951807,0.1898989898989899,0.2174757281553398,0.2207293666026871,0.2066929133858267,0.2055335968379446,0.2323809523809523,0.2480916030534351,0.2401500938086304,0.2528301886792453,0.2627599243856333,0.248076923076923,0.005871979357236439,0.8959973338907629
pos_embed,0.0216450216450216,0.0102459016393442,0.0042735042735042,0.0300601202404809,0.025,0.0439770554493307,0.0461538461538461,0.0374015748031496,0.0596707818930041,0.0702811244979919,0.0888888888888888,0.0796116504854368,0.1017274472168906,0.0787401574803149,0.1106719367588932,0.1161904761904761,0.0858778625954198,0.0881801125703564,0.1245283018867924,0.1266540642722117,0.1115384615384615,0.005866691475598426,0.8812925058820088
use_cache,0.0108225108225108,0.0081967213114754,0.0085470085470085,0.0220440881763527,0.0104166666666666,0.0248565965583174,0.0192307692307692,0.0196850393700787,0.022633744855967,0.036144578313253,0.0363636363636363,0.0543689320388349,0.0518234165067178,0.0610236220472441,0.0592885375494071,0.0914285714285714,0.0839694656488549,0.1200750469043152,0.0943396226415094,0.1190926275992438,0.1076923076923077,0.005810838877554753,0.8951172269766287
model_path,0.1645021645021645,0.165983606557377,0.188034188034188,0.2124248496993988,0.20625,0.2007648183556405,0.2230769230769231,0.2401574803149606,0.1934156378600823,0.2088353413654618,0.206060606060606,0.2213592233009708,0.2629558541266795,0.2086614173228346,0.2549407114624506,0.2533333333333333,0.2538167938931298,0.3227016885553471,0.269811320754717,0.2948960302457467,0.2692307692307692,0.005670736898076522,0.7355662695807808
seq_len,0.0735930735930736,0.0881147540983606,0.0833333333333333,0.1282565130260521,0.0895833333333333,0.0860420650095602,0.1134615384615384,0.0944881889763779,0.0761316872427983,0.1044176706827309,0.1151515151515151,0.1223300970873786,0.1228406909788867,0.1476377952755905,0.116600790513834,0.1657142857142857,0.1774809160305343,0.1819887429643527,0.1641509433962264,0.2060491493383743,0.1769230769230769,0.005618777845742705,0.7706778863269339
out_dim,0.0649350649350649,0.0614754098360655,0.079059829059829,0.0981963927855711,0.1041666666666666,0.1070745697896749,0.125,0.1259842519685039,0.1193415637860082,0.1506024096385542,0.1393939393939394,0.1572815533980582,0.1708253358925144,0.1535433070866141,0.1758893280632411,0.1885714285714285,0.1316793893129771,0.1932457786116322,0.1566037735849056,0.1701323251417769,0.1634615384615384,0.005477033799176129,0.7751479871615201
file_name,0.2164502164502164,0.2131147540983606,0.2286324786324786,0.2565130260521042,0.225,0.2294455066921606,0.2538461538461538,0.2401574803149606,0.2366255144032922,0.2489959839357429,0.2545454545454545,0.3029126213592233,0.3262955854126679,0.2913385826771653,0.2964426877470356,0.3047619047619048,0.3301526717557252,0.3020637898686679,0.3,0.2930056710775047,0.3192307692307692,0.005456238365310894,0.7711416583804406
output_attentions,0.0043290043290043,0.0102459016393442,0.0085470085470085,0.0260521042084168,0.01875,0.0267686424474187,0.0326923076923076,0.0157480314960629,0.0144032921810699,0.0401606425702811,0.0464646464646464,0.0601941747572815,0.0479846449136276,0.076771653543307,0.0553359683794466,0.0971428571428571,0.0916030534351145,0.1163227016885553,0.0811320754716981,0.107750472589792,0.098076923076923,0.005425228810937644,0.867967121525647
image_size,0.093073593073593,0.1065573770491803,0.0961538461538461,0.1022044088176352,0.1208333333333333,0.1108986615678776,0.1211538461538461,0.124015748031496,0.102880658436214,0.1345381526104417,0.1474747474747474,0.1436893203883495,0.1535508637236084,0.139763779527559,0.1620553359683794,0.1752380952380952,0.1965648854961832,0.1876172607879924,0.190566037735849,0.2079395085066162,0.173076923076923,0.005406607913020717,0.8826437749076681
output_hidden_states,0.0064935064935064,0.0020491803278688,0.0042735042735042,0.0140280561122244,0.0104166666666666,0.0248565965583174,0.0269230769230769,0.0157480314960629,0.0144032921810699,0.036144578313253,0.0444444444444444,0.062135922330097,0.0441458733205374,0.0708661417322834,0.0513833992094861,0.0914285714285714,0.0877862595419847,0.1050656660412758,0.0773584905660377,0.10586011342155,0.0923076923076923,0.005402770095560875,0.8903817806836761
use_checkpoint,0.0064935064935064,0.0020491803278688,0.0021367521367521,0.0,0.0041666666666666,0.0152963671128107,0.0115384615384615,0.0295275590551181,0.0288065843621399,0.0240963855421686,0.0606060606060606,0.0524271844660194,0.0595009596928982,0.0511811023622047,0.0790513833992094,0.1066666666666666,0.0763358778625954,0.0975609756097561,0.090566037735849,0.0869565217391304,0.0692307692307692,0.005320127851986391,0.8556192435966115
cls_tokens,0.0064935064935064,0.0040983606557377,0.0064102564102564,0.002004008016032,0.0083333333333333,0.0152963671128107,0.0288461538461538,0.0413385826771653,0.0329218106995884,0.0481927710843373,0.0545454545454545,0.0601941747572815,0.0844529750479846,0.0590551181102362,0.0889328063241106,0.0761904761904762,0.0877862595419847,0.0956848030018761,0.0886792452830188,0.0926275992438563,0.0826923076923076,0.005275865826474155,0.9142452832662509
image_features,0.0129870129870129,0.0040983606557377,0.0106837606837606,0.0120240480961923,0.0020833333333333,0.0038240917782026,0.0211538461538461,0.0196850393700787,0.022633744855967,0.0261044176706827,0.0222222222222222,0.0407766990291262,0.0479846449136276,0.0551181102362204,0.0592885375494071,0.08,0.0763358778625954,0.0806754221388367,0.0867924528301886,0.1190926275992438,0.0903846153846153,0.005258390194644815,0.8845223299975888
num_workers,0.1363636363636363,0.1495901639344262,0.141025641025641,0.156312625250501,0.15,0.1682600382409178,0.1788461538461538,0.1850393700787401,0.1687242798353909,0.1947791164658634,0.1939393939393939,0.2349514563106796,0.2476007677543186,0.2066929133858267,0.2213438735177865,0.24,0.2461832061068702,0.2363977485928705,0.2169811320754717,0.2117202268431001,0.2307692307692307,0.0052469378853978385,0.7771721354899496
grid_size,0.0389610389610389,0.0512295081967213,0.0555555555555555,0.0420841683366733,0.0520833333333333,0.0401529636711281,0.048076923076923,0.0590551181102362,0.0864197530864197,0.0622489959839357,0.0787878787878787,0.0796116504854368,0.1170825335892514,0.0964566929133858,0.1067193675889328,0.1257142857142857,0.099236641221374,0.1219512195121951,0.1339622641509434,0.1493383742911153,0.1173076923076923,0.005180465624437041,0.8574318585559657
data_dict,0.0432900432900432,0.055327868852459,0.0405982905982906,0.0661322645290581,0.06875,0.0707456978967495,0.0903846153846153,0.0629921259842519,0.074074074074074,0.0943775100401606,0.0767676767676767,0.0932038834951456,0.0998080614203454,0.0944881889763779,0.1225296442687747,0.1085714285714285,0.1259541984732824,0.1313320825515947,0.1320754716981132,0.1531190926275992,0.15,0.00511838084792961,0.9135693357229118
checkpoint_path,0.08008658008658,0.081967213114754,0.0555555555555555,0.1162324649298597,0.0958333333333333,0.0975143403441682,0.123076923076923,0.1122047244094488,0.1358024691358024,0.1224899598393574,0.1515151515151515,0.145631067961165,0.1689059500959693,0.1358267716535433,0.1521739130434782,0.1561904761904761,0.1526717557251908,0.1838649155722326,0.1433962264150943,0.1550094517958412,0.198076923076923,0.005096687642375929,0.7862439304942986
past_key_values,0.0064935064935064,0.0,0.0021367521367521,0.0060120240480961,0.0041666666666666,0.0076481835564053,0.0115384615384615,0.0098425196850393,0.0123456790123456,0.0261044176706827,0.0262626262626262,0.0466019417475728,0.0287907869481765,0.0531496062992126,0.0454545454545454,0.0857142857142857,0.0782442748091603,0.0956848030018761,0.0547169811320754,0.1020793950850661,0.0846153846153846,0.0050676027489911625,0.8427544186795011
max_length,0.0649350649350649,0.1086065573770491,0.0833333333333333,0.1603206412825651,0.0854166666666666,0.1338432122370937,0.1519230769230769,0.0826771653543307,0.0781893004115226,0.1184738955823293,0.0989898989898989,0.1300970873786407,0.1113243761996161,0.1515748031496063,0.1324110671936759,0.179047619047619,0.1469465648854961,0.1913696060037523,0.1660377358490566,0.1965973534971644,0.2019230769230769,0.0049902790900539975,0.5576908182620105
relative_position_bias,0.0043290043290043,0.0020491803278688,0.0021367521367521,0.0,0.00625,0.0133843212237093,0.0076923076923076,0.0354330708661417,0.0349794238683127,0.036144578313253,0.0666666666666666,0.0601941747572815,0.0595009596928982,0.0531496062992126,0.0810276679841897,0.0704761904761904,0.0877862595419847,0.0919324577861163,0.0773584905660377,0.0718336483931947,0.073076923076923,0.004876754715686329,0.8706701147558142
attn_output,0.0086580086580086,0.0122950819672131,0.0128205128205128,0.0160320641282565,0.0145833333333333,0.0191204588910133,0.0192307692307692,0.0177165354330708,0.0102880658436214,0.0281124497991967,0.0282828282828282,0.0407766990291262,0.0460652591170825,0.0472440944881889,0.0632411067193675,0.0723809523809523,0.0763358778625954,0.0844277673545966,0.0792452830188679,0.1115311909262759,0.0923076923076923,0.0048382471413266105,0.8824977114760265
text_features,0.0086580086580086,0.0061475409836065,0.0042735042735042,0.0,0.00625,0.0,0.0134615384615384,0.0177165354330708,0.0185185185185185,0.0200803212851405,0.0282828282828282,0.0388349514563106,0.055662188099808,0.0551181102362204,0.0573122529644268,0.0742857142857142,0.0706106870229007,0.0675422138836773,0.0622641509433962,0.1001890359168242,0.0884615384615384,0.004830352815973846,0.9005052227037104
local_rank,0.0281385281385281,0.0471311475409836,0.0341880341880341,0.0300601202404809,0.05625,0.0650095602294455,0.0634615384615384,0.0688976377952756,0.0679012345679012,0.07429718875502,0.0868686868686868,0.0893203883495145,0.1401151631477927,0.0846456692913385,0.0889328063241106,0.0914285714285714,0.1030534351145038,0.1313320825515947,0.0962264150943396,0.1342155009451796,0.1269230769230769,0.004803001741931038,0.7987148752232921
input_dim,0.1103896103896103,0.1065573770491803,0.0918803418803418,0.1823647294589178,0.1395833333333333,0.1663479923518164,0.1403846153846153,0.1594488188976378,0.1543209876543209,0.1485943775100401,0.1414141414141414,0.1786407766990291,0.1996161228406909,0.171259842519685,0.1699604743083003,0.2019047619047619,0.1984732824427481,0.2176360225140713,0.1830188679245283,0.2022684310018903,0.2096153846153846,0.004720988579370813,0.6956007025326998
relative_coords,0.0021645021645021,0.0020491803278688,0.0042735042735042,0.0,0.00625,0.0152963671128107,0.0096153846153846,0.0354330708661417,0.0329218106995884,0.0261044176706827,0.0606060606060606,0.058252427184466,0.0537428023032629,0.0610236220472441,0.075098814229249,0.0666666666666666,0.08206106870229,0.0844277673545966,0.0792452830188679,0.0623818525519848,0.0788461538461538,0.00470752265322281,0.890699095134976
n_head,0.0108225108225108,0.0389344262295082,0.0235042735042735,0.0440881763527054,0.0229166666666666,0.034416826003824,0.0403846153846153,0.0275590551181102,0.0432098765432098,0.0421686746987951,0.0565656565656565,0.0446601941747572,0.0748560460652591,0.0885826771653543,0.075098814229249,0.0895238095238095,0.0782442748091603,0.1031894934333958,0.0849056603773584,0.1285444234404537,0.098076923076923,0.004648268179853716,0.8376861147038619
top_p,0.0086580086580086,0.0081967213114754,0.0235042735042735,0.0300601202404809,0.0083333333333333,0.0191204588910133,0.0192307692307692,0.0098425196850393,0.0144032921810699,0.0120481927710843,0.0161616161616161,0.0388349514563106,0.036468330134357,0.0570866141732283,0.0434782608695652,0.0704761904761904,0.0725190839694656,0.0881801125703564,0.0773584905660377,0.1020793950850661,0.1019230769230769,0.004632208669831782,0.7926918425454691
start_idx,0.0714285714285714,0.1290983606557377,0.0769230769230769,0.1322645290581162,0.1041666666666666,0.1434034416826003,0.1096153846153846,0.1259842519685039,0.1193415637860082,0.1405622489959839,0.1292929292929293,0.1320388349514563,0.1957773512476007,0.1259842519685039,0.1264822134387351,0.16,0.1125954198473282,0.1726078799249531,0.1792452830188679,0.2287334593572778,0.1903846153846153,0.004587828856560407,0.5497371465790813
position_ids,0.0108225108225108,0.0348360655737704,0.0363247863247863,0.0781563126252505,0.0395833333333333,0.0688336520076481,0.073076923076923,0.0275590551181102,0.0411522633744856,0.0783132530120482,0.0525252525252525,0.0699029126213592,0.0786948176583493,0.0807086614173228,0.0573122529644268,0.1066666666666666,0.1049618320610687,0.1257035647279549,0.1037735849056603,0.1285444234404537,0.1153846153846153,0.0045531407689263816,0.7112234211852813
layer_id,0.0281385281385281,0.0163934426229508,0.0106837606837606,0.0260521042084168,0.0270833333333333,0.02868068833652,0.0288461538461538,0.0236220472440944,0.0534979423868312,0.0522088353413654,0.0303030303030303,0.0660194174757281,0.0902111324376199,0.0629921259842519,0.0632411067193675,0.0761904761904762,0.0858778625954198,0.0956848030018761,0.0849056603773584,0.1020793950850661,0.1,0.0045509552008679505,0.8638597107655739
inputs_embeds,0.0086580086580086,0.0122950819672131,0.0149572649572649,0.0420841683366733,0.025,0.0420650095602294,0.048076923076923,0.0196850393700787,0.0246913580246913,0.0502008032128514,0.0464646464646464,0.058252427184466,0.0518234165067178,0.0688976377952756,0.0474308300395256,0.0971428571428571,0.0896946564885496,0.1069418386491557,0.0792452830188679,0.1020793950850661,0.0942307692307692,0.004549377404382582,0.8222939792947003
output_path,0.08008658008658,0.1065573770491803,0.094017094017094,0.1222444889779559,0.0979166666666666,0.1070745697896749,0.1269230769230769,0.1200787401574803,0.1049382716049382,0.1204819277108433,0.1292929292929293,0.1378640776699029,0.1381957773512476,0.1338582677165354,0.150197628458498,0.1333333333333333,0.1431297709923664,0.1782363977485928,0.1584905660377358,0.162570888468809,0.2230769230769231,0.004496964369068443,0.766879197532322
cache_dir,0.0324675324675324,0.0573770491803278,0.0427350427350427,0.0881763527054108,0.05625,0.0803059273422562,0.0692307692307692,0.0334645669291338,0.0617283950617283,0.0642570281124498,0.0626262626262626,0.0776699029126213,0.1017274472168906,0.0944881889763779,0.0691699604743083,0.1238095238095238,0.1087786259541984,0.1594746716697936,0.1,0.1342155009451796,0.1326923076923077,0.004493415658817754,0.6559198745334331
config_path,0.0476190476190476,0.0450819672131147,0.0427350427350427,0.0701402805611222,0.0833333333333333,0.0803059273422562,0.0865384615384615,0.0748031496062992,0.0720164609053498,0.1044176706827309,0.0868686868686868,0.1029126213592233,0.1420345489443378,0.09251968503937,0.1067193675889328,0.1314285714285714,0.0896946564885496,0.1313320825515947,0.1264150943396226,0.1568998109640831,0.125,0.004472907351891722,0.7547055175149756
model_kwargs,0.0151515151515151,0.0143442622950819,0.0192307692307692,0.032064128256513,0.0208333333333333,0.02868068833652,0.0365384615384615,0.0413385826771653,0.0329218106995884,0.0341365461847389,0.0303030303030303,0.0563106796116504,0.0575815738963531,0.0649606299212598,0.0533596837944664,0.078095238095238,0.0706106870229007,0.0900562851782364,0.0735849056603773,0.1134215500945179,0.1096153846153846,0.004457784462636735,0.8741106364140289
input_resolution,0.0064935064935064,0.0020491803278688,0.0021367521367521,0.002004008016032,0.0083333333333333,0.0076481835564053,0.0211538461538461,0.0255905511811023,0.0164609053497942,0.0261044176706827,0.0363636363636363,0.0504854368932038,0.055662188099808,0.0433070866141732,0.0592885375494071,0.0666666666666666,0.0629770992366412,0.0787992495309568,0.0716981132075471,0.0850661625708884,0.0692307692307692,0.00441559742117636,0.932500429002105
chunk_size,0.0411255411255411,0.0368852459016393,0.0363247863247863,0.0741482965931863,0.0541666666666666,0.0592734225621414,0.0576923076923076,0.0551181102362204,0.0679012345679012,0.0682730923694779,0.0606060606060606,0.0834951456310679,0.0844529750479846,0.0551181102362204,0.0592885375494071,0.1066666666666666,0.0973282442748091,0.1257035647279549,0.1094339622641509,0.1436672967863894,0.1346153846153846,0.004405640671611843,0.7456400790638995
logit_scale,0.0021645021645021,0.0,0.0021367521367521,0.0060120240480961,0.0020833333333333,0.0038240917782026,0.0076923076923076,0.0137795275590551,0.0041152263374485,0.0120481927710843,0.0161616161616161,0.0252427184466019,0.0460652591170825,0.0531496062992126,0.0494071146245059,0.0571428571428571,0.0610687022900763,0.073170731707317,0.0509433962264151,0.0964083175803402,0.0653846153846153,0.004367545704550424,0.8500082560913688
dim_head,0.0021645021645021,0.0,0.0042735042735042,0.002004008016032,0.0,0.0,0.0096153846153846,0.0098425196850393,0.0061728395061728,0.0261044176706827,0.0262626262626262,0.0271844660194174,0.0518234165067178,0.0354330708661417,0.0237154150197628,0.078095238095238,0.049618320610687,0.0863039399624765,0.0830188679245283,0.0661625708884688,0.0653846153846153,0.004365539993093003,0.8104941475895364
progress_bar,0.0151515151515151,0.0368852459016393,0.0235042735042735,0.032064128256513,0.0520833333333333,0.02868068833652,0.0346153846153846,0.0295275590551181,0.0329218106995884,0.0461847389558232,0.0525252525252525,0.0601941747572815,0.055662188099808,0.0531496062992126,0.067193675889328,0.0933333333333333,0.0839694656488549,0.1069418386491557,0.0830188679245283,0.107750472589792,0.1076923076923077,0.004335980792232452,0.8420857907728603
past_key_value,0.0064935064935064,0.0,0.0021367521367521,0.0,0.0020833333333333,0.005736137667304,0.0096153846153846,0.0059055118110236,0.0102880658436214,0.0220883534136546,0.0161616161616161,0.0368932038834951,0.0211132437619961,0.0433070866141732,0.0316205533596837,0.0723809523809523,0.0648854961832061,0.0806754221388367,0.0584905660377358,0.0812854442344045,0.0673076923076923,0.004288294777651869,0.8401793157239238
model_output,0.0281385281385281,0.0081967213114754,0.0256410256410256,0.0300601202404809,0.0104166666666666,0.0191204588910133,0.0153846153846153,0.0255905511811023,0.0329218106995884,0.0180722891566265,0.0262626262626262,0.0466019417475728,0.0633397312859884,0.0492125984251968,0.0513833992094861,0.078095238095238,0.0610687022900763,0.0975609756097561,0.0886792452830188,0.0964083175803402,0.0884615384615384,0.004255791032373834,0.79601068920252
embedding_dim,0.0259740259740259,0.0368852459016393,0.0491452991452991,0.1062124248496994,0.05,0.0803059273422562,0.0615384615384615,0.0551181102362204,0.0411522633744856,0.0682730923694779,0.0484848484848484,0.0757281553398058,0.0748560460652591,0.0826771653543307,0.0889328063241106,0.1238095238095238,0.0839694656488549,0.1350844277673546,0.1226415094339622,0.1247637051039697,0.125,0.0042333656167426945,0.6316479375610934
top_k,0.0562770562770562,0.0696721311475409,0.0683760683760683,0.0661322645290581,0.0708333333333333,0.0669216061185468,0.0846153846153846,0.0669291338582677,0.0596707818930041,0.0863453815261044,0.0828282828282828,0.0932038834951456,0.1055662188099808,0.0944881889763779,0.0968379446640316,0.1047619047619047,0.1087786259541984,0.123827392120075,0.1320754716981132,0.1606805293005671,0.1423076923076923,0.0042077053164817765,0.8289556045972557
relative_position_index,0.0021645021645021,0.0020491803278688,0.0021367521367521,0.0,0.00625,0.0133843212237093,0.0076923076923076,0.0354330708661417,0.0349794238683127,0.0261044176706827,0.0606060606060606,0.0543689320388349,0.0499040307101727,0.0472440944881889,0.0731225296442687,0.059047619047619,0.0763358778625954,0.0787992495309568,0.0660377358490566,0.0586011342155009,0.0673076923076923,0.00419130070890481,0.8530605484307332
log_level,0.0303030303030303,0.055327868852459,0.047008547008547,0.0380761523046092,0.0458333333333333,0.0305927342256214,0.0403846153846153,0.0531496062992126,0.074074074074074,0.0662650602409638,0.0747474747474747,0.0912621359223301,0.1055662188099808,0.0866141732283464,0.1126482213438735,0.0971428571428571,0.0782442748091603,0.1219512195121951,0.1037735849056603,0.1020793950850661,0.1057692307692307,0.004183528918966533,0.7898558826122931
data_list,0.0497835497835497,0.081967213114754,0.0683760683760683,0.0601202404809619,0.08125,0.1051625239005736,0.1,0.1043307086614173,0.102880658436214,0.1184738955823293,0.1393939393939394,0.1009708737864077,0.1554702495201535,0.0944881889763779,0.1185770750988142,0.1085714285714285,0.1202290076335877,0.1707317073170731,0.1094339622641509,0.1455576559546313,0.1634615384615384,0.0041496269638495046,0.6320841050925601
drop_prob,0.0238095238095238,0.0122950819672131,0.032051282051282,0.0180360721442885,0.0354166666666666,0.022944550669216,0.0365384615384615,0.0433070866141732,0.051440329218107,0.0341365461847389,0.0505050505050505,0.0563106796116504,0.0940499040307101,0.0590551181102362,0.067193675889328,0.0876190476190476,0.0782442748091603,0.0881801125703564,0.090566037735849,0.0907372400756143,0.0903846153846153,0.004140848098355104,0.8666439256088231
coords_h,0.0021645021645021,0.0020491803278688,0.0021367521367521,0.0,0.00625,0.0133843212237093,0.0076923076923076,0.0354330708661417,0.0349794238683127,0.0281124497991967,0.0606060606060606,0.0563106796116504,0.0499040307101727,0.0472440944881889,0.0711462450592885,0.0647619047619047,0.0744274809160305,0.0787992495309568,0.0679245283018867,0.0567107750472589,0.0615384615384615,0.004125766193856205,0.8398685058156015
img_mask,0.0086580086580086,0.0040983606557377,0.0192307692307692,0.0120240480961923,0.0104166666666666,0.0210325047801147,0.0153846153846153,0.0334645669291338,0.0390946502057613,0.0461847389558232,0.0727272727272727,0.062135922330097,0.0633397312859884,0.0551181102362204,0.0790513833992094,0.0666666666666666,0.0725190839694656,0.0806754221388367,0.0792452830188679,0.0642722117202268,0.0769230769230769,0.004116552508569225,0.8573618339258777
encoder_hidden_states,0.0021645021645021,0.0081967213114754,0.0064102564102564,0.0200400801603206,0.01875,0.0305927342256214,0.0269230769230769,0.0118110236220472,0.0185185185185185,0.0341365461847389,0.0282828282828282,0.0504854368932038,0.0403071017274472,0.0531496062992126,0.0375494071146245,0.1009523809523809,0.08206106870229,0.0825515947467167,0.0509433962264151,0.0888468809073724,0.0711538461538461,0.004113899180080652,0.7602295074298414
coords_w,0.0021645021645021,0.0020491803278688,0.0021367521367521,0.0,0.00625,0.0133843212237093,0.0076923076923076,0.0354330708661417,0.0349794238683127,0.0281124497991967,0.0606060606060606,0.0563106796116504,0.0499040307101727,0.0472440944881889,0.0711462450592885,0.0647619047619047,0.0725190839694656,0.0787992495309568,0.0679245283018867,0.0567107750472589,0.0615384615384615,0.004110895568298557,0.8408990527975058
