submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
1040248,0.0607,1.0000,0.0607
1033555,0.2846,0.3120,0.3653
1049018,0.3108,1.0000,0.3108
1053140,0.1430,0.1223,0.4815
1050022,0.4774,1.0000,0.4774
1065696,0.2497,1.0000,0.2497
1057392,0.2814,1.0000,0.2814
1048259,0.1950,0.4084,0.1876
1060246,0.2610,0.3215,0.5951
1065723,0.6997,1.0000,0.6997
1070249,0.2326,1.0000,0.2326
1062471,0.3257,0.1781,0.1576
1074537,0.2998,1.0000,0.2998
1066107,0.2985,0.7981,0.3158
1070765,0.2922,0.2963,0.4394
1068529,0.1395,1.0000,0.1395
1093726,0.1360,1.0000,0.1360
1085699,0.1533,0.7723,0.1484
1094173,0.1521,1.0000,0.1521
1099769,0.3929,1.0000,0.3929
1094170,0.7799,1.0000,0.7799
1074540,0.0982,0.4868,0.0908
1104701,0.4682,0.5349,0.5734
1099871,0.2859,0.9533,0.2911
1074785,0.2707,1.0000,0.2707
1106688,0.4218,0.9418,0.4478
1120610,0.2376,1.0000,0.2376
1113631,0.4407,1.0000,0.4407
1125815,0.2286,0.9979,0.2340
1120833,0.1743,0.1760,0.8409
1134999,0.1214,1.0000,0.1214
1129694,0.3327,1.0000,0.3327
1130226,0.0992,0.0907,0.5782
1141846,0.2812,0.0764,0.1256
1148423,0.2709,1.0000,0.2709
1138353,0.1193,0.1343,0.3887
1136652,0.1822,0.2696,0.7352
1155354,0.4014,0.9456,0.3641
1119842,0.2859,1.0000,0.2859
1159488,0.1123,1.0000,0.1123
1162262,0.4534,1.0000,0.4534
1182236,0.5672,1.0000,0.5672
1174649,0.7032,1.0000,0.7032
