submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
315229,0.3090,0.8327,0.3719
315284,0.0000,0.5473,0.0000
317693,0.1904,0.2772,0.1878
320852,0.1338,0.2025,0.2631
321012,0.4213,0.8021,0.4138
321399,0.1173,0.8458,0.1252
327651,0.1561,0.3151,0.2971
328005,0.4186,0.9155,0.4722
328576,0.1477,0.1960,0.6085
334269,0.1186,1.0000,0.1186
334435,0.1521,0.9470,0.1638
338632,0.4489,0.4665,0.4153
339202,0.0843,0.1225,0.2900
340310,0.2337,0.7736,0.2865
350662,0.3304,0.5927,0.2825
350668,0.1660,0.5350,0.1666
350859,0.1391,0.1876,0.2812
357133,0.2479,0.2960,0.3335
357134,0.4276,0.6912,0.3919
357864,0.1592,0.7386,0.2265
364500,0.1065,0.1309,0.3871
364523,0.3379,0.4435,0.3150
367351,0.0904,0.4011,0.2546
371210,0.1696,0.7981,0.1736
372104,0.1512,0.2881,0.3093
373818,0.1049,0.2648,0.1626
384977,0.1783,0.5057,0.1537
386756,0.2975,0.7875,0.2929
387301,0.1531,0.9039,0.1539
387527,0.4037,0.8567,0.4488
393560,0.1097,0.1179,0.4867
394276,0.0390,0.1164,0.0342
396610,0.2309,0.9420,0.2637
399990,0.1394,0.4691,0.3121
400059,0.4317,0.8072,0.3463
401562,0.1270,0.8139,0.1327
401734,0.1454,0.2289,0.6602
402452,0.1848,1.0000,0.1848
402474,0.4040,0.4217,0.4074
403253,0.1761,0.7200,0.2372
405431,0.1228,0.1377,0.5503
405890,0.1538,0.8744,0.2654
406095,0.1651,0.7274,0.1970
406342,0.3212,0.2081,0.2489
408249,0.1408,0.2069,0.1814
414703,0.1521,0.7422,0.2064
414924,0.1481,0.3630,0.0612
421401,0.0871,0.1193,0.2774
421638,0.2843,0.4299,0.4222
427912,0.1902,0.6907,0.2068
428331,0.2425,0.1119,0.3762
428400,0.2019,0.2105,0.3728
434619,0.1632,1.0000,0.1632
